llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tips/list,"Get the tips for recipe id 1819, starting from the 10th review and show 25 reviews.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tips/list,"What are the reviews for recipe id 2021, skipping the first 5 reviews?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tips/list,"Show me the tips for recipe id 2223, displaying 20 reviews.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tips/list,"Can you get the tips for recipe id 2425, starting from the 15th review and show 30 reviews?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Can you provide details for the recipe with ID 1234?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),What are the ingredients and preparation steps for recipe ID 5678?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),I need nutrition information for the recipe with ID 91011.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Show me the details of recipe ID 1213.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Can you fetch the preparation steps for recipe ID 1415?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),What is the nutritional breakdown for recipe ID 1617?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Provide the ingredients list for recipe ID 1819.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),I want to see the details of recipe ID 2021.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Can you get the preparation details for recipe ID 2223?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),What are the ingredients and nutrition info for recipe ID 2425?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show me the latest vegetarian recipes from the first 10 items in my timezone GMT+0530.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,List 5 vegetarian food feeds starting from the 15th item in GMT-0800.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Get the first 7 vegetarian recipes in GMT+0100.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Fetch 3 vegetarian food items starting from the 20th item in GMT+0900.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show me the latest 6 vegetarian recipes in GMT-0500.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,List 8 vegetarian food feeds starting from the 10th item in GMT+0200.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Get the first 4 vegetarian recipes in GMT-0700.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Fetch 9 vegetarian food items starting from the 25th item in GMT+0300.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show me the latest 2 vegetarian recipes in GMT+0000.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,List 10 vegetarian food feeds starting from the 5th item in GMT-0400.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Show me the latest vegetarian recipes in the timezone +0530, starting from the 10th item, and return 8 items per page.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"List 5 vegetarian food feeds in the timezone -0800, starting from the first item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Get the latest vegetarian recipes in the timezone +0100, skipping the first 15 items, and return 10 items per response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Find 7 vegetarian food options in the timezone -0500, starting from the 20th item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Retrieve the latest vegetarian feeds in the timezone +0900, skipping the first 5 items, and return 6 items per page.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Show 3 vegetarian recipes in the timezone -0400, starting from the first item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"List 4 vegetarian food options in the timezone +0200, starting from the 12th item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Get the latest vegetarian recipes in the timezone -0700, skipping the first 8 items, and return 9 items per response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Find 2 vegetarian food feeds in the timezone +0300, starting from the first item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,"Retrieve 5 vegetarian recipes in the timezone -0600, starting from the 25th item.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the supported tags for filtering recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you list all the tags available for recipe filtering?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the tags I can use to filter recipes on Tasty.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags can I use to narrow down recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,List all the tags supported for filtering recipes.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the available tags for recipe filtering on Tasty?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you provide a list of tags for filtering recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags are supported in the Tasty recipe filtering system?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the list of tags I can use to filter recipes on Tasty.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the tags I can use to filter recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the supported tags for filtering recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you list all the available tags for recipe filtering?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the tags I can use to filter recipes on Tasty.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags are supported for narrowing down recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,List all the tags that can be used to filter recipes.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the filtering tags available for recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you provide a list of tags for recipe filtering?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags can I use to filter recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the supported tags for filtering recipes.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the tags I can use to filter recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Can you show me recipes similar to the one with ID 8138?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,What are some recipes that are similar to recipe ID 1234?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Find recipes that are similar to the one with ID 5678.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Show me similar recipes to the one with ID 9101.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,List recipes that are similar to recipe ID 1121.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,What recipes are similar to the one with ID 3141?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Can you find recipes similar to recipe ID 5161?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Show me recipes that are similar to the one with ID 7181.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,List similar recipes to the one with ID 9202.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,What are some similar recipes to the one with ID 3242?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some recipe suggestions for chicken soup?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Can you give me auto-complete suggestions for pasta dishes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Find recipe ideas for vegetarian lasagna.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some dessert recipes starting with chocolate?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Suggest recipes for a healthy smoothie.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some quick breakfast ideas?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Find recipes for gluten-free bread.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Can you suggest recipes for a vegan curry?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some dinner ideas with salmon?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Find recipes for a classic Caesar salad.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Can you provide more details about the recipe with ID 8138?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,What are the ingredients and preparation steps for recipe ID 4567?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,I need the nutrition information for the recipe with ID 1234.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Could you fetch more information about recipe ID 7890?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Please get the detailed preparation steps for recipe ID 5678.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,What additional details are available for recipe ID 3456?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Can you retrieve the ingredients list for recipe ID 2345?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,I'd like to see the nutrition info for recipe ID 6789.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Please provide more information about recipe ID 9876.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,What are the preparation details for recipe ID 4321?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Can you create a 45-minute workout plan for muscle gain targeting chest using a barbell? I'm at an intermediate fitness level.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I need a 30-minute beginner workout plan for weight loss focusing on legs with no equipment.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Generate a 60-minute advanced workout plan for cardiovascular endurance targeting back using resistance bands.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Create a 20-minute intermediate workout plan for flexibility focusing on shoulders with dumbbells.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I want a 50-minute beginner workout plan for general fitness targeting abs using a yoga mat.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Can you generate a 40-minute advanced workout plan for strength training focusing on arms with kettlebells?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I need a 25-minute intermediate workout plan for muscle gain targeting legs using a treadmill.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Create a 35-minute beginner workout plan for weight loss focusing on chest with no equipment.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Generate a 55-minute advanced workout plan for cardiovascular endurance targeting shoulders using a rowing machine.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I want a 15-minute intermediate workout plan for flexibility focusing on back with a foam roller.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you suggest a 45-minute workout plan for biceps using dumbbells at the gym?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I need a 30-minute chest workout plan using barbells at home.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a good 60-minute leg workout plan using resistance bands at the park?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Suggest a 20-minute shoulder workout plan using kettlebells at the gym.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you create a 50-minute back workout plan using a pull-up bar at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I’m looking for a 40-minute core workout plan using a stability ball at the gym.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a 25-minute triceps workout plan using resistance bands at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you suggest a 35-minute full-body workout plan using dumbbells at the park?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I need a 30-minute arm workout plan using a resistance band at the gym.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a good 45-minute leg workout plan using a squat rack at the gym?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",What is the distance between latitude 10.958721 and longitude 79.385975 to latitude 13.0222 and longitude 80.223240?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Calculate the distance between coordinates 10.958721, 79.385975 and 13.0222, 80.223240.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Find the distance from latitude 10.958721 and longitude 79.385975 to latitude 13.0222 and longitude 80.223240.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",How far is it from 10.958721 latitude and 79.385975 longitude to 13.0222 latitude and 80.223240 longitude?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Determine the distance between the points 10.958721, 79.385975 and 13.0222, 80.223240.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",What is the distance in kilometers between latitude 10.958721 and longitude 79.385975 to latitude 13.0222 and longitude 80.223240?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Calculate the distance in miles from 10.958721 latitude and 79.385975 longitude to 13.0222 latitude and 80.223240 longitude.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Find the distance in nautical miles between coordinates 10.958721, 79.385975 and 13.0222, 80.223240.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",What is the distance between 10.958721 latitude and 79.385975 longitude to 13.0222 latitude and 80.223240 longitude in meters?,unnatural
