llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),What’s the preparation time for recipe ID 33445?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Can you give me the full details for recipe ID 55667?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),I’d like to see the ingredients list for recipe ID 77889.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),What’s the cooking method for recipe ID 99001?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/detail (Deprecated),Could you show me the details for recipe ID 22334?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show me the latest vegetarian recipes for my timezone +0530.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What are the new vegetarian food updates in the -0800 timezone?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Can you list the latest vegetarian feeds for timezone +0100?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,I'm in the -0500 timezone. What are the newest vegetarian recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Give me the latest vegetarian food updates for +0900 timezone.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What’s new in vegetarian recipes for the -0400 timezone?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show the latest vegetarian feeds for my location in +0200.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,List the newest vegetarian recipes for the -0700 timezone.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What are the latest vegetarian food updates in the +0600 timezone?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Can you show me the latest vegetarian recipes for the -0300 timezone?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show me the latest vegetarian recipes for my timezone +0530.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What are the new vegetarian food options available in the -0800 timezone?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Can you list the latest vegetarian feeds for the +0100 timezone?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,I'm in the -0500 timezone. What are the newest vegetarian recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Give me the latest vegetarian food updates for +0900.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What's new in vegetarian recipes for the -0400 timezone?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Show the most recent vegetarian feeds for +0200.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,List the latest vegetarian recipes available in the -0700 timezone.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,What are the newest vegetarian options for +0600?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,feeds/list,Can you show me the latest vegetarian food updates for -0300?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the available tags for filtering recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you show me the list of tags I can use to narrow down recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,I need to see all the tags that can be used to filter recipes.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags can I use to search for specific recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Could you list the tags available for recipe filtering?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the tags I can use to filter recipes.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the different tags I can apply to find recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you provide a list of tags for filtering recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,I’d like to know the tags that can be used to filter recipes.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the supported tags for searching recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What tags can I use to filter recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Show me the list of available tags for recipe filtering.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you list all the tags I can use to search for recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the supported tags for filtering recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Give me the tags I can use to narrow down my recipe search.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Which tags are available to filter recipes on Tasty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,List all the tags that can be used to filter recipes.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,What are the options for tags when searching for recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Can you provide the list of tags for recipe filtering?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,tags/list,Tell me the tags I can use to filter recipes.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Can you show me recipes similar to the classic lasagna?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,What are some dishes like chicken alfredo?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,I love the beef stew recipe. Do you have any similar ones?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Find me recipes that are similar to the vegetarian chili.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Do you have any recipes like the spicy shrimp pasta?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Show me dishes similar to the mushroom risotto.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,I enjoyed the lemon garlic salmon. Any similar recipes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,What are some recipes like the Thai green curry?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,Can you find recipes similar to the chocolate lava cake?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/list-similarities,I liked the quinoa salad. Are there any similar dishes?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some recipe suggestions for pasta?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Can you find me ideas for a chocolate dessert?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,I need suggestions for a vegetarian dinner.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What can I make with chicken and rice?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Looking for breakfast ideas with eggs.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Any recommendations for a healthy smoothie?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Suggest some recipes for a quick lunch.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,What are some good options for a seafood dish?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,Can you suggest something for a vegan snack?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/auto-complete,I’m looking for dessert ideas with strawberries.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Can you give me more details about the recipe for chocolate cake?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,I need additional information on the lasagna recipe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,What are the preparation steps for the chicken curry recipe?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Could you provide the nutrition info for the vegan burger recipe?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Tell me more about the ingredients in the apple pie recipe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,I'd like to see more details about the spaghetti carbonara recipe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Can you show me the preparation time for the beef stew recipe?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,What’s the full list of ingredients for the pancake recipe?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,I need more info on the vegetarian chili recipe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Tasty,recipes/get-more-info,Could you provide the cooking instructions for the salmon fillet recipe?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Can you create a 45-minute workout plan for muscle gain targeting my chest using dumbbells?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I need a 30-minute beginner workout plan for weight loss focusing on legs with no equipment.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Generate an advanced 60-minute strength training plan for my back using dumbbells.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,What’s a good 20-minute intermediate workout plan for cardiovascular endurance targeting biceps?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I’m a beginner looking for a 40-minute flexibility workout plan for my legs with no equipment.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Can you suggest a 50-minute general fitness workout plan for my chest using dumbbells?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,I need a 25-minute advanced muscle gain workout plan for my back with dumbbells.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,What’s a 35-minute beginner workout plan for weight loss focusing on biceps?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Generate a 55-minute intermediate strength training plan for my legs using dumbbells.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Customized Plan,Can you create a 15-minute advanced flexibility workout plan for my chest with no equipment?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you suggest a 45-minute workout plan for chest using resistance bands at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a good 30-minute workout for biceps with dumbbells at the gym?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I need a 60-minute leg workout plan using a barbell at the gym.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you recommend a 20-minute shoulder workout with kettlebells at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a 40-minute back workout plan using a pull-up bar at the gym?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I’m looking for a 50-minute full-body workout with resistance bands at home.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you suggest a 35-minute triceps workout using dumbbells at the gym?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,What’s a good 25-minute core workout plan with a medicine ball at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,I need a 55-minute arm workout using a barbell at the gym.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Workout Planner,Get Workout Plan,Can you recommend a 15-minute cardio workout with a jump rope at home?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance between the coordinates 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Can you tell me how far apart the locations at 10.958721, 79.385975 and 13.0222, 80.223240 are?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Calculate the distance between 10.958721, 79.385975 and 13.0222, 80.223240 in kilometers.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","How far is it from 10.958721, 79.385975 to 13.0222, 80.223240 in miles?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Find the distance between the points 10.958721, 79.385975 and 13.0222, 80.223240.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance in meters between 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Can you calculate the distance between 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","How many kilometers are there between 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Determine the distance between 10.958721, 79.385975 and 13.0222, 80.223240 in nautical miles.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance in feet between 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance between pincode 110001 and 110002?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Can you tell me how far pincode 400001 is from pincode 400002?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Find the distance in kilometers between pincode 500001 and 500002.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How many miles are there between pincode 600001 and 600075?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Calculate the distance from pincode 700001 to pincode 700002.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance in meters between pincode 800001 and 800002?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Tell me the distance between pincode 900001 and 900002 in feet.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How far is pincode 110003 from pincode 110004?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Find the distance in yards between pincode 120001 and 120002.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance between pincode 130001 and 130002 in nautical miles?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,India Pincode with Latitude and Longitude,NearByAreasByPincode,What are the nearby areas for pincode 110001?,natural
