llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,Workout Planner,Get Customized Plan,Generate a 35-minute beginner workout plan for weight loss targeting legs with no equipment.,natural
gpt-4.1,Workout Planner,Get Customized Plan,I want a 45-minute intermediate workout plan for cardiovascular endurance focusing on chest muscles using a treadmill.,natural
gpt-4.1,Workout Planner,Get Customized Plan,Create a 30-minute advanced workout plan for flexibility targeting the core with a yoga mat.,natural
gpt-4.1,Workout Planner,Get Workout Plan,Can you suggest a 45-minute workout plan for chest muscles at home using resistance bands?,natural
gpt-4.1,Workout Planner,Get Workout Plan,I need a 30-minute workout for legs at the gym with a barbell.,natural
gpt-4.1,Workout Planner,Get Workout Plan,What's a good 60-minute back workout I can do at the park with no equipment?,natural
gpt-4.1,Workout Planner,Get Workout Plan,Give me a 20-minute workout plan for shoulders at home using dumbbells.,natural
gpt-4.1,Workout Planner,Get Workout Plan,I want a 15-minute core workout at the gym with a medicine ball.,natural
gpt-4.1,Workout Planner,Get Workout Plan,Can you provide a 50-minute full body workout plan for the beach using kettlebells?,natural
gpt-4.1,Workout Planner,Get Workout Plan,Suggest a 25-minute workout for triceps at home with resistance bands.,natural
gpt-4.1,Workout Planner,Get Workout Plan,I need a 40-minute workout for glutes at the gym using a barbell.,natural
gpt-4.1,Workout Planner,Get Workout Plan,What's a good 35-minute workout for biceps at the park with dumbbells?,natural
gpt-4.1,Workout Planner,Get Workout Plan,Give me a 55-minute workout plan for calves at home using no equipment.,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance between the coordinates 10.958721, 79.385975 and 13.0222, 80.223240?",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Calculate the distance from latitude 12.9716, longitude 77.5946 to latitude 13.0827, longitude 80.2707.",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","How far is it from 28.7041, 77.1025 to 19.0760, 72.8777?",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Find the distance between the points 22.5726, 88.3639 and 23.2599, 77.4126.",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance from 15.3173, 75.7139 to 17.3850, 78.4867?",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Calculate the distance between 26.9124, 75.7873 and 25.5941, 85.1376.",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","How far apart are the coordinates 11.0168, 76.9558 and 13.0827, 80.2707?",natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Find the distance from 21.1702, 72.8311 to 22.3072, 73.1812.",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","What is the distance between 23.0225, 72.5714 and 19.0760, 72.8777?",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng","Calculate the distance from 18.5204, 73.8567 to 15.2993, 74.1240.",unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance between pincode 110001 and 400001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Can you tell me how far pincode 560001 is from 600001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Find the distance between pincode 700001 and 500001 in kilometers.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How many miles are there between pincode 380001 and 110001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Calculate the distance from pincode 600001 to 700001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance in kilometers between pincode 400001 and 560001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How far is pincode 500001 from 380001 in miles?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Please provide the distance between pincode 110001 and 600075.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Tell me the distance from pincode 700001 to 400001.,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What is the distance in miles between pincode 600001 and 500001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What are the nearby areas for the pincode 110001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Can you list the nearby areas for pincode 560001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Find the nearby areas for the postal code 400001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Show me the nearby areas for pincode 700001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What are the nearby areas for the pincode 500001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,List the nearby areas for the postal code 600001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Can you find the nearby areas for pincode 380001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What nearby areas are there for the pincode 302001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Please provide the nearby areas for pincode 641001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Get the nearby areas for the postal code 122001.,unnatural
gpt-4.1,Amazon Product Price Data,product,Can you get the price information for ASINs B005YQZ1KE and B074R8RQQ2 on amazon.com?,unnatural
gpt-4.1,Amazon Product Price Data,product,What are the prices for ASINs B01N5IB20Q and B01N4HS7B8 on amazon.co.uk?,unnatural
gpt-4.1,Amazon Product Price Data,product,Fetch the price details for ASINs B00X4WHP5E and B00X4WHP5F from amazon.ca.,unnatural
gpt-4.1,Amazon Product Price Data,product,Get the Amazon India prices for ASINs B07D9C7SQV and B07D9C7SQW.,unnatural
gpt-4.1,Amazon Product Price Data,product,Retrieve the price information for ASINs B00ZV9PXP2 and B00ZV9PXP3 on amazon.fr.,unnatural
gpt-4.1,Amazon Product Price Data,product,Can you check the prices for ASINs B01M8L5Z3Y and B01M8L5Z3Z on amazon.com?,unnatural
gpt-4.1,Amazon Product Price Data,product,What are the current prices for ASINs B00KAKUN3E and B00KAKUN3F on amazon.co.uk?,unnatural
gpt-4.1,Amazon Product Price Data,product,Find the price details for ASINs B00X4WHP5G and B00X4WHP5H from amazon.ca.,unnatural
gpt-4.1,Amazon Product Price Data,product,Get the price information for ASINs B07D9C7SQX and B07D9C7SQY on amazon.in.,unnatural
gpt-4.1,Amazon Product Price Data,product,Retrieve the Amazon France prices for ASINs B00ZV9PXP4 and B00ZV9PXP5.,unnatural
gpt-4.1,Extract News,Article,Can you extract data from this article: https://www.bbc.com/news/world-us-canada-56975466?,unnatural
gpt-4.1,Extract News,Article,I need structured data from the blog at https://techcrunch.com/2021/05/04/apple-event-2021/,unnatural
gpt-4.1,Extract News,Article,Please pull information from this article: https://www.nytimes.com/2021/05/05/technology/personaltech/apple-privacy-changes.html,unnatural
gpt-4.1,Extract News,Article,Extract the main points from the blog at https://www.forbes.com/sites/johnkoetsier/2021/05/06/elon-musk-says-tesla-will-be-the-biggest-company-in-the-world/,unnatural
gpt-4.1,Extract News,Article,Can you get the structured data from this article: https://www.cnn.com/2021/05/07/health/covid-vaccine-children/index.html?,unnatural
gpt-4.1,Extract News,Article,I need the details from this blog: https://www.wired.com/story/what-is-5g/,natural
gpt-4.1,Extract News,Article,Please extract data from the article at https://www.theguardian.com/technology/2021/may/08/facebook-oversight-board-trump-ban,unnatural
gpt-4.1,Extract News,Article,Can you pull structured data from this article: https://www.reuters.com/business/autos-transportation/tesla-reports-record-deliveries-2021-04-02/,unnatural
gpt-4.1,Extract News,Article,Extract the key information from the blog at https://www.bloomberg.com/news/articles/2021-05-09/bitcoin-mining-is-america-s-most-misunderstood-industry,unnatural
gpt-4.1,Extract News,Article,I need the structured data from this article: https://www.nbcnews.com/news/us-news/colonial-pipeline-cyberattack-what-know-n1266806,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Can you get the phone images for the device with custom ID 103693?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},I need the image IDs for the phone with custom ID 204857.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Fetch the images for the mobile phone with custom ID 309876.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Retrieve the image IDs for the phone model with custom ID 456789.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Get the phone images for the device with custom ID 567890.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Can you provide the image IDs for the phone with custom ID 678901?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},I need the images for the mobile phone with custom ID 789012.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Fetch the image IDs for the phone model with custom ID 890123.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Retrieve the phone images for the device with custom ID 901234.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Get the image IDs for the phone with custom ID 123456.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Can you provide the specifications for the Apple iPhone 13 Pro?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},What are the features of the Google Pixel 6?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},I'd like to know the specs for the OnePlus 9 Pro.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Tell me about the specifications of the Xiaomi Mi 11.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Could you list the features of the Sony Xperia 1 III?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},What are the technical details of the Huawei P50 Pro?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Please provide the specifications for the Nokia G50.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Can you give me the specs for the Motorola Edge 20?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},I'd like to see the features of the Oppo Find X3 Pro.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},What are the specifications of the Vivo X70 Pro+?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Can you show me the image with ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},I need to see the phone image with the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Please retrieve the image for the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Could you fetch the image associated with the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Show me the mobile phone image for the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},I would like to view the image with the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Can you provide the image for the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Please show the image linked to the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},I want to see the image for the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Could you display the image with the ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Can you provide the specifications for the phone with custom ID 103693?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},I need the details of the mobile phone with custom ID 204857.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},What are the specs for the device with custom ID 309876?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Please give me the specifications for the phone with custom ID 405678.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},I'd like to know the features of the phone with custom ID 512345.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Show me the specifications for the mobile with custom ID 678901.,unnatural
