llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",What's the distance from Delhi to Agra?,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Calculate the distance between Hyderabad and Visakhapatnam in miles.,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",How many kilometers is it from Jaipur to Udaipur?,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Find the distance in nautical miles between Kochi and Thiruvananthapuram.,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",What's the distance from Kolkata to Darjeeling in miles?,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",How far is it from Ahmedabad to Surat?,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Can you calculate the distance between Lucknow and Kanpur in kilometers?,natural
gpt-4.1,India Pincode with Latitude and Longitude,"DistanceBetweenTwoLat,Lng",Tell me the distance from Bhopal to Indore in nautical miles.,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How far is it from pincode 110001 to 110002 in kilometers?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Can you tell me the distance between pincode 400001 and 400002?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What's the distance in miles between pincode 700001 and 700002?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,I need to know the distance from pincode 560001 to 560002.,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Calculate the distance in kilometers between pincode 500001 and 500002.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,What's the distance from pincode 600001 to 600002?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,How many miles are there between pincode 380001 and 380002?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Find out the distance between pincode 110003 and 110004.,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Can you calculate the distance in kilometers from pincode 700003 to 700004?,natural
gpt-4.1,India Pincode with Latitude and Longitude,DistanceBetweenTwoPincodes,Tell me the distance in miles between pincode 400003 and 400004.,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What are the nearby areas for the pincode 110001?,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Can you list the areas surrounding the pincode 560001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Show me the nearby locations for the postal code 400001.,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,I'd like to know the areas close to the pincode 700001.,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Find the nearby regions for the pincode 500001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What are the neighboring areas for the postal code 600001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Can you tell me the areas near the pincode 380001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,List the nearby areas for the pincode 122001.,unnatural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,What locations are close to the postal code 411001?,natural
gpt-4.1,India Pincode with Latitude and Longitude,NearByAreasByPincode,Show the areas surrounding the pincode 302001.,unnatural
gpt-4.1,Amazon Product Price Data,product,Can you get the price details for ASINs B005YQZ1KE and B074R8RQQ2 on Amazon US?,unnatural
gpt-4.1,Amazon Product Price Data,product,I need the price information for the ASINs B01N5IB20Q and B01N1SE4EP on Amazon UK.,unnatural
gpt-4.1,Amazon Product Price Data,product,What's the current price for ASINs B00X4WHP5E and B00X4WHP5F on Amazon Canada?,unnatural
gpt-4.1,Amazon Product Price Data,product,Fetch the price data for ASINs B07PGL2ZSL and B07PGL2ZSM from Amazon India.,unnatural
gpt-4.1,Amazon Product Price Data,product,Could you provide the price details for ASINs B07D9C7SQV and B07D9C7SQW on Amazon France?,unnatural
gpt-4.1,Amazon Product Price Data,product,Get me the price information for ASINs B00ZV9PXP2 and B00ZV9PXP3 on Amazon US.,unnatural
gpt-4.1,Amazon Product Price Data,product,I want to know the prices for ASINs B01M8L5Z3Y and B01M8L5Z3Z on Amazon UK.,unnatural
gpt-4.1,Amazon Product Price Data,product,Please find the price for ASINs B00X4WHP5G and B00X4WHP5H on Amazon Canada.,unnatural
gpt-4.1,Amazon Product Price Data,product,Can you check the price for ASINs B07PGL2ZSN and B07PGL2ZSO on Amazon India?,unnatural
gpt-4.1,Amazon Product Price Data,product,I'd like the price details for ASINs B07D9C7SQX and B07D9C7SQY on Amazon France.,unnatural
gpt-4.1,Extract News,Article,Can you extract data from the article at https://www.bbc.com/news/world-56844149?,unnatural
gpt-4.1,Extract News,Article,I need the structured data from this blog: https://techcrunch.com/2023/09/15/ai-advancements-in-healthcare/,unnatural
gpt-4.1,Extract News,Article,Please pull the information from the article found at https://www.nytimes.com/2023/10/01/science/space/nasa-mars-mission.html.,unnatural
gpt-4.1,Extract News,Article,Get the normalized data from this article: https://www.forbes.com/sites/johnkoetsier/2023/08/20/5g-technology-impact-on-business/,unnatural
gpt-4.1,Extract News,Article,Could you extract the details from the blog at https://www.wired.com/story/quantum-computing-breakthrough-2023/,unnatural
gpt-4.1,Extract News,Article,I want the structured data from this news article: https://www.cnn.com/2023/07/10/tech/elon-musk-twitter-changes/index.html.,unnatural
gpt-4.1,Extract News,Article,Extract the data from the article located at https://www.theguardian.com/environment/2023/oct/05/climate-change-action-2023.,unnatural
gpt-4.1,Extract News,Article,Can you pull the structured information from this blog: https://www.bloomberg.com/news/articles/2023-09-25/stock-market-trends-2023?,unnatural
gpt-4.1,Extract News,Article,I need the normalized data from the article at https://www.reuters.com/business/finance/cryptocurrency-regulations-2023-09-30/,unnatural
gpt-4.1,Extract News,Article,Please extract the details from this article: https://www.nationalgeographic.com/science/article/2023/10/ancient-civilizations-discoveries-2023.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Can you show me the images for the Samsung Galaxy S21?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},I need the pictures of the iPhone 13 Pro Max.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Please fetch the images for the OnePlus 9.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Get me the photos of the Google Pixel 6.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},I'd like to see the images for the Xiaomi Mi 11.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Could you retrieve the pictures for the Huawei P40 Pro?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Show me the images of the Sony Xperia 1 III.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},I want to see the photos for the LG Velvet.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Please get the images for the Motorola Edge 20.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Phone Image ids} by {Custom id},Can you find the pictures of the Nokia 8.3 5G?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Can you show me the specifications for the Apple iPhone 13 Pro?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},I need the specs for the OnePlus 9 Pro.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},What are the details of the Google Pixel 6?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Please provide the specifications for the Huawei P40 Pro.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},I'd like to know the specs of the Xiaomi Mi 11 Ultra.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Tell me about the specifications of the Sony Xperia 1 III.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Can you give me the details for the LG Velvet?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},What are the specifications of the Nokia 8.3 5G?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},I'd like to see the specs for the Motorola Edge 20 Pro.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Brand Name} and {Model Name},Could you provide the specifications for the Oppo Find X3 Pro?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Can you show me the image for the phone with image ID Z2RjOG80Smk2WVV2R0wwR1F1RjRNZG5TR1ZqUUZuU1JhU1pNT0FjNG94UT0=?,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},I need to see the picture of the phone with the image ID Y3V0aW9uU2VhcmNoQXBpU2VydmljZQ==.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Please retrieve the mobile phone image using this ID: Q2hhbmdlVGhlV29ybGQ=,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Fetch the image for the phone with the ID: U2VjdXJpdHlJbWFnZQ==.,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Could you get the phone image with the ID: RGlnaXRhbFN0b3J5TWFnaWM=,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Show me the image for the mobile with this image ID: QW5kcm9pZEFwcFN0b3Jl,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},I want to view the phone image associated with the ID: U3VwZXJQaG9uZVNwZWNz,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Can you provide the image for the phone with this ID: QWxsU2Vhc29uc0Nsb3RoaW5n,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Retrieve the image for the phone using the ID: U2Ftc3VuZ1NwZWNz,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Image} by {Phone Image id},Get the image for the phone with the image ID: QXBwbGVQaG9uZVNwZWNz,unnatural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Can you show me the specifications for the Samsung Galaxy S21?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},I need the full specs for the iPhone 13 Pro Max.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},What are the details for the OnePlus 9?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Please provide the specifications for the Google Pixel 6.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},I'd like to know the specs of the Xiaomi Mi 11.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Could you give me the specifications for the Huawei P40 Pro?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Tell me the specs for the Sony Xperia 5 II.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},What are the specifications of the LG Velvet?,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},I want to see the specs for the Motorola Edge Plus.,natural
gpt-4.1,Mobile Phone Specs Database,Get {Specifications} by {Custom id},Can you provide the specifications for the Nokia 8.3 5G?,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},Can you show me all the phone models from Apple?,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},List all the available models by Samsung.,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},What are the different models offered by Huawei?,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},I'd like to see all the phone models from Xiaomi.,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},Could you provide a list of all models by OnePlus?,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},Show me the models available from Nokia.,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},What models does Sony have?,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},Give me a list of all LG phone models.,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},I'd like to know the models available from Motorola.,natural
gpt-4.1,Mobile Phone Specs Database,List  all {Models} by {Phone Brand},Can you list all the models by Google?,natural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},Can you show me a list of all mobile phone brands?,natural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},I want to see all the phone brands available.,natural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},What are the different brands of mobile phones?,natural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},List all the brands of cell phones you have information on.,unnatural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},Could you provide me with a list of all the phone brands?,natural
gpt-4.1,Mobile Phone Specs Database,List all {Phone Brands},Show me all the brands of mobile phones in your database.,unnatural
